t	x1	y1	x2	y2	x3	y3
7.82	2.00002	1.49997	1.84514	1.02456	2.1549	1.97538
7.84	1.92512	1.59496	1.74908	1.12698	2.10117	2.06295
7.86	1.83759	1.69507	1.6458	1.23332	2.02939	2.15682
7.88	1.73659	1.79841	1.53436	1.34113	1.93881	2.25569
7.9	1.62144	1.90287	1.41402	1.44793	1.82887	2.35782
7.92	1.49176	2.00615	1.28433	1.55121	1.69919	2.4611
7.94	1.34746	2.10579	1.14521	1.64852	1.54971	2.56306
7.96	1.18883	2.19924	0.997006	1.73751	1.38066	2.66098
7.98	1.01661	2.28397	0.840515	1.816	1.1927	2.75194
8	0.831937	2.35752	0.677002	1.88213	0.986872	2.83291
8.02	0.636437	2.41763	0.508148	1.93437	0.764726	2.90089
8.04	0.432125	2.46237	0.335985	1.9717	0.528265	2.95304
8.06	0.22138	2.49018	0.16279	1.99362	0.279969	2.98673
8.08	0.00685064	2.49999	-0.0090485	2.00024	0.0227498	2.99974
8.1	-0.208641	2.49128	-0.177181	1.99227	-0.240102	2.99029
8.12	-0.422224	2.46409	-0.339451	1.97099	-0.504997	2.95719
8.14	-0.631094	2.41903	-0.494044	1.93818	-0.768145	2.89988
8.16	-0.832637	2.35727	-0.639606	1.89603	-1.02567	2.81851
8.18	-1.02453	2.28043	-0.77533	1.84695	-1.27372	2.7139
8.2	-1.20481	2.19053	-0.900984	1.79343	-1.50864	2.58763
8.22	-1.37197	2.08991	-1.0169	1.73787	-1.72703	2.44194
8.24	-1.52493	1.98106	-1.1239	1.68243	-1.92595	2.27969
8.26	-1.66308	1.86659	-1.22319	1.6289	-2.10297	2.10429
8.28	-1.78625	1.74909	-1.31621	1.57862	-2.25629	1.91956
8.3	-1.89464	1.63105	-1.40446	1.53248	-2.38483	1.72963
8.32	-1.9888	1.51481	-1.48937	1.4909	-2.48823	1.53873
8.34	-2.06953	1.40252	-1.57218	1.45394	-2.56688	1.3511
8.36	-2.13781	1.29606	-1.65376	1.42137	-2.62185	1.17076
8.38	-2.19475	1.19711	-1.73464	1.39281	-2.65486	1.00141
8.4	-2.24151	1.10707	-1.81492	1.36787	-2.66811	0.846279
8.42	-2.27925	1.02713	-1.89431	1.34623	-2.66419	0.70804
8.44	-2.30906	0.958259	-1.97222	1.32778	-2.64589	0.588741
8.46	-2.33191	0.901219	-2.04778	1.31264	-2.61604	0.489798
8.48	-2.34866	0.856618	-2.11993	1.30123	-2.57739	0.412004
8.5	-2.35998	0.824907	-2.18754	1.29423	-2.53243	0.355585
8.52	-2.36637	0.806409	-2.24945	1.29255	-2.48329	0.320272
8.54	-2.36809	0.801328	-2.3045	1.29727	-2.43169	0.305389
8.56	-2.36523	0.80976	-2.35159	1.30957	-2.37886	0.309945
8.58	-2.3576	0.831691	-2.38969	1.33066	-2.32551	0.332722
8.6	-2.34485	0.866993	-2.41779	1.36164	-2.27191	0.372342
8.62	-2.32637	0.915413	-2.43491	1.40349	-2.21784	0.427335
8.64	-2.30138	0.976548	-2.44006	1.45693	-2.1627	0.496164
8.66	-2.26889	1.04983	-2.4322	1.52241	-2.10558	0.57725
8.68	-2.22777	1.13449	-2.41024	1.6	-2.04529	0.66897
8.7	-2.17676	1.22952	-2.37301	1.6894	-1.98051	0.769646
8.72	-2.11454	1.33368	-2.31929	1.78984	-1.9098	0.877524
8.74	-2.03979	1.44543	-2.24782	1.9001	-1.83176	0.990759
8.76	-1.95122	1.56293	-2.15734	2.01847	-1.74509	1.1074
8.78	-1.84769	1.68405	-2.04671	2.14274	-1.64867	1.22537
8.8	-1.7283	1.80637	-1.91496	2.27022	-1.54164	1.34252
8.82	-1.59244	1.92721	-1.76137	2.39781	-1.42351	1.45661
8.84	-1.4399	2.04369	-1.58567	2.52197	-1.29414	1.56541
8.86	-1.27096	2.15283	-1.38804	2.63893	-1.15387	1.66673
8.88	-1.08639	2.25161	-1.16932	2.74469	-1.00346	1.75854
8.9	-0.887537	2.33715	-0.930982	2.83526	-0.844093	1.83904
8.92	-0.676302	2.40679	-0.67527	2.90678	-0.677334	1.90679
8.94	-0.455088	2.45823	-0.405143	2.95573	-0.505034	1.96073
8.96	-0.22674	2.4897	-0.12426	2.97908	-0.329219	2.00031
8.98	0.0055724	2.49999	0.163117	2.97452	-0.151973	2.02546
9	0.238486	2.4886	0.452268	2.94059	0.0247031	2.03661
9.02	0.468598	2.45569	0.73819	2.87678	0.199006	2.0346
9.04	0.692625	2.40214	1.01582	2.78364	0.369431	2.02063
9.06	0.907544	2.32946	1.28025	2.66276	0.534839	1.99615
9.08	1.11072	2.23971	1.52698	2.51672	0.694472	1.9627
9.1	1.30002	2.1354	1.7521	2.349	0.847936	1.92181
9.12	1.47382	2.01937	1.95251	2.16381	0.995141	1.87493
9.14	1.63111	1.8946	2.126	1.96589	1.13621	1.8233
9.16	1.77139	1.76414	2.27137	1.76027	1.2714	1.768
9.18	1.89471	1.63098	2.38844	1.55206	1.40097	1.70989
9.2	2.00155	1.49794	2.47797	1.3462	1.52513	1.64968
9.22	2.09276	1.36761	2.54157	1.14723	1.64395	1.58799
9.24	2.16949	1.24231	2.5816	0.959186	1.75737	1.52543
9.26	2.23305	1.12406	2.60092	0.785431	1.86517	1.46268
9.28	2.28488	1.01457	2.60273	0.628605	1.96702	1.40053
9.3	2.32644	0.915259	2.59038	0.490603	2.06249	1.33992
9.32	2.35915	0.827289	2.56716	0.372612	2.15114	1.28197
9.34	2.38435	0.75157	2.53618	0.275178	2.23253	1.22796
9.36	2.40324	0.688809	2.5002	0.198301	2.30628	1.17932
9.38	2.41681	0.639541	2.46157	0.141548	2.37206	1.13753
9.4	2.4259	0.604155	2.42216	0.104169	2.42964	1.10414
9.42	2.43109	0.582921	2.38336	0.0852041	2.47882	1.08064
9.44	2.43274	0.57601	2.34606	0.0835799	2.51941	1.06844
9.46	2.43095	0.583501	2.31067	0.0981835	2.55123	1.06882
9.48	2.42559	0.60539	2.2772	0.127917	2.57398	1.08286
9.5	2.41627	0.64158	2.24527	0.171729	2.58727	1.11143
9.52	2.40236	0.691867	2.21419	0.228625	2.59052	1.15511
9.54	2.38298	0.755924	2.18299	0.297663	2.58297	1.21419
9.56	2.35705	0.833268	2.15049	0.377929	2.5636	1.28861
9.58	2.32329	0.923225	2.11536	0.468511	2.53122	1.37794
9.6	2.28026	1.0249	2.07614	0.568458	2.48438	1.48133
9.62	2.22642	1.13712	2.03134	0.676745	2.42151	1.59749
9.64	2.16018	1.25842	1.97942	0.792236	2.34094	1.7246
9.66	2.07995	1.38701	1.91892	0.913651	2.24099	1.86037
9.68	1.98428	1.52074	1.84843	1.03955	2.12012	2.00193
9.7	1.87188	1.65712	1.76674	1.1683	1.97702	2.14594
9.72	1.74181	1.79334	1.67282	1.29813	1.81081	2.28856
9.74	1.59352	1.92632	1.5659	1.42708	1.62114	2.42555
9.76	1.42694	2.05276	1.44551	1.55311	1.40837	2.55242
9.78	1.24262	2.16931	1.31154	1.67408	1.17369	2.66454
9.8	1.04171	2.27263	1.16424	1.78788	0.919174	2.75738
9.82	0.826013	2.3596	1.00421	1.89243	0.647812	2.82676
9.84	0.597971	2.42743	0.832449	1.98582	0.363493	2.86904
9.86	0.360562	2.47386	0.650251	2.06633	0.0708733	2.88139
9.88	0.117209	2.49725	0.459214	2.13251	-0.224796	2.86199
9.9	-0.128378	2.4967	0.261156	2.18323	-0.517912	2.81017
9.92	-0.37237	2.47211	0.0580628	2.2177	-0.802803	2.72653
9.94	-0.61101	2.42418	-0.147986	2.23548	-1.07403	2.61289
9.96	-0.840784	2.35438	-0.354875	2.23651	-1.32669	2.47224
9.98	-1.05859	2.26482	-0.560505	2.22108	-1.55667	2.30855
10	-1.26185	2.15818	-0.762848	2.18981	-1.76085	2.12655
10.02	-1.4486	2.03754	-0.959983	2.14364	-1.93721	1.93144
10.04	-1.61752	1.9062	-1.15013	2.08381	-2.08492	1.7286
10.06	-1.76797	1.76756	-1.33169	2.01182	-2.20425	1.52331
10.08	-1.89987	1.62496	-1.50326	1.92942	-2.29648	1.32049
10.1	-2.01371	1.48155	-1.66368	1.83859	-2.36373	1.12451
10.12	-2.11039	1.34025	-1.81203	1.74148	-2.40874	0.939023
10.14	-2.19117	1.20366	-1.94768	1.64037	-2.43465	0.766946
10.16	-2.25754	1.07401	-2.07028	1.53762	-2.4448	0.610401
10.18	-2.31114	0.953213	-2.17976	1.43564	-2.44253	0.470785
10.2	-2.35365	0.842823	-2.27628	1.3368	-2.43101	0.348844
10.22	-2.3867	0.744088	-2.36029	1.24339	-2.41311	0.244786
10.24	-2.41186	0.657982	-2.43236	1.15756	-2.39136	0.158403
10.26	-2.43053	0.585247	-2.49321	1.0813	-2.36785	0.0891911
10.28	-2.44395	0.526428	-2.54363	1.01639	-2.34426	0.0364658
10.3	-2.45311	0.481916	-2.58438	0.964376	-2.32184	-0.000543786
10.32	-2.4588	0.451979	-2.61616	0.926573	-2.30145	-0.0226154
10.34	-2.46155	0.436786	-2.6395	0.904048	-2.2836	-0.0304759
10.36	-2.46161	0.436428	-2.65475	0.897619	-2.26847	-0.0247635
10.38	-2.459	0.450923	-2.66201	0.907852	-2.25598	-0.00600586
10.4	-2.45344	0.48022	-2.66111	0.935054	-2.24578	0.0253851
10.42	-2.44443	0.524186	-2.65156	0.979266	-2.2373	0.0691069
10.44	-2.43117	0.582592	-2.63257	1.04024	-2.22977	0.124949
10.46	-2.41265	0.655082	-2.60308	1.1174	-2.22222	0.192765
10.48	-2.38762	0.741141	-2.56174	1.20984	-2.21349	0.272441
10.5	-2.35463	0.840057	-2.50703	1.31627	-2.20224	0.363849
10.52	-2.31211	0.950876	-2.43728	1.43495	-2.18693	0.466798
10.54	-2.25833	1.07236	-2.35078	1.56374	-2.16588	0.58098
10.56	-2.19156	1.20294	-2.24591	1.69998	-2.13721	0.705904
10.58	-2.1101	1.34071	-2.12124	1.84058	-2.09895	0.840832
10.6	-2.01237	1.48337	-1.9757	1.98202	-2.04904	0.984712
10.62	-1.89704	1.62826	-1.8087	2.12039	-1.98539	1.13612
10.64	-1.76314	1.77238	-1.62027	2.25154	-1.906	1.29323
10.66	-1.61012	1.91247	-1.41118	2.37118	-1.80906	1.45375
10.68	-1.43801	2.04503	-1.18298	2.4751	-1.69304	1.61496
10.7	-1.24747	2.16652	-0.938075	2.5593	-1.55686	1.77374
10.72	-1.03984	2.27349	-0.679671	2.6203	-1.4	1.92667
10.74	-0.817148	2.36268	-0.411686	2.65526	-1.22261	2.07011
10.76	-0.582084	2.43129	-0.138601	2.66221	-1.02557	2.20038
10.78	-0.337896	2.47706	0.134748	2.64018	-0.810539	2.31394
10.8	-0.088268	2.49844	0.403411	2.58928	-0.579947	2.4076
10.82	0.162847	2.49469	0.66259	2.5107	-0.336897	2.47868
10.84	0.411422	2.46591	0.907896	2.40664	-0.0850521	2.52519
10.86	0.653554	2.41306	1.13557	2.28018	0.171536	2.54595
10.88	0.885652	2.33787	1.34267	2.13506	0.428629	2.54067
10.9	1.10459	2.24274	1.52718	1.97549	0.682008	2.50999
10.92	1.30785	2.13062	1.68802	1.80585	0.927684	2.45538
10.94	1.49356	2.00481	1.82505	1.63049	1.16207	2.37913
10.96	1.66057	1.86883	1.93898	1.45352	1.38215	2.28414
10.98	1.80837	1.72621	2.03121	1.27862	1.58553	2.17381
11	1.93709	1.5804	2.10365	1.10896	1.77053	2.05185
11.02	2.0474	1.43462	2.15861	0.947146	1.9362	1.9221
11.04	2.14039	1.29179	2.19857	0.795187	2.08221	1.78839
11.06	2.21747	1.15448	2.22609	0.654555	2.20885	1.65441
11.08	2.28026	1.02489	2.24365	0.526235	2.31687	1.52355
11.1	2.3305	0.904855	2.25357	0.410809	2.40743	1.3989
11.12	2.36994	0.79585	2.25799	0.308546	2.4819	1.28315
11.14	2.40028	0.699043	2.25876	0.219488	2.5418	1.1786
11.16	2.42309	0.615324	2.25752	0.143535	2.58867	1.08711
11.18	2.43979	0.545357	2.25562	0.0805101	2.62396	1.0102
11.2	2.45159	0.489613	2.2542	0.0302255	2.64898	0.949001
11.22	2.45946	0.44842	2.25412	-0.00747183	2.66479	0.904312
11.24	2.46413	0.421987	2.25606	-0.0326627	2.6722	0.876637
11.26	2.46608	0.410432	2.26045	-0.0453286	2.6717	0.866193
11.28	2.46552	0.413801	2.26754	-0.0453355	2.66349	0.872937
11.3	2.46238	0.43207	2.27733	-0.032426	2.64743	0.896566
11.32	2.45635	0.465148	2.28959	-0.00622371	2.62311	0.936519
11.34	2.44683	0.512862	2.30382	0.0337517	2.58984	0.991973
11.36	2.43299	0.574942	2.31923	0.0880553	2.54675	1.06183
11.38	2.41376	0.650987	2.33472	0.157272	2.49279	1.1447
11.4	2.38784	0.740432	2.34883	0.241956	2.42684	1.23891
11.42	2.35376	0.842512	2.35972	0.342548	2.34779	1.34248
11.44	2.3099	0.956215	2.3652	0.459283	2.2546	1.45315
11.46	2.25457	1.08024	2.36273	0.592078	2.14641	1.5684
11.48	2.18603	1.21296	2.34944	0.740421	2.02261	1.68551
11.5	2.10262	1.35241	2.3223	0.903255	1.88293	1.80156
11.52	2.00282	1.49623	2.27817	1.07888	1.72747	1.91359
11.54	1.88539	1.64174	2.214	1.2649	1.55677	2.01859
11.56	1.74942	1.78592	2.12701	1.45816	1.37184	2.11369
11.58	1.59452	1.92549	2.01492	1.65482	1.17412	2.19616
11.6	1.42081	2.05701	1.87614	1.85043	0.965479	2.26359
11.62	1.22907	2.17701	1.70996	2.04009	0.748185	2.31394
11.64	1.02076	2.28212	1.51671	2.21865	0.524803	2.34558
11.66	0.797988	2.36922	1.29785	2.381	0.298127	2.35744
11.68	0.563504	2.43566	1.05593	2.52236	0.0710767	2.34897
11.7	0.320581	2.47936	0.794571	2.63853	-0.153408	2.32019
11.72	0.0728887	2.49894	0.518256	2.7262	-0.372478	2.27167
11.74	-0.17568	2.49382	0.232123	2.78312	-0.583483	2.20452
11.76	-0.421194	2.46426	-0.0583243	2.80825	-0.784063	2.12028
11.78	-0.659876	2.41134	-0.347522	2.80177	-0.97223	2.02091
11.8	-0.888283	2.33687	-0.630141	2.76508	-1.14643	1.90866
11.82	-1.10345	2.2433	-0.90135	2.70063	-1.30555	1.78597
11.84	-1.30301	2.13358	-1.15703	2.61179	-1.44899	1.65537
11.86	-1.48524	2.01098	-1.3939	2.50257	-1.57658	1.5194
11.88	-1.6491	1.87895	-1.60962	2.37739	-1.68858	1.38052
11.9	-1.79419	1.74095	-1.80276	2.24087	-1.78561	1.24102
11.92	-1.92069	1.60029	-1.97275	2.09758	-1.86864	1.10301
11.94	-2.0293	1.46011	-2.11976	1.95186	-1.93885	0.968361
11.96	-2.12111	1.32321	-2.2446	1.80772	-1.99763	0.838697
11.98	-2.1975	1.19206	-2.34852	1.6687	-2.04648	0.715408
12	-2.26003	1.06876	-2.43309	1.53786	-2.08698	0.599664
12.02	-2.31037	0.955075	-2.50003	1.41771	-2.12072	0.492441
12.04	-2.35019	0.852412	-2.55112	1.31026	-2.14926	0.394559
12.06	-2.38108	0.761883	-2.58802	1.21705	-2.17413	0.306721
12.08	-2.40451	0.684341	-2.61229	1.13913	-2.19674	0.229555
12.1	-2.42179	0.620412	-2.62521	1.07716	-2.21838	0.16366
12.12	-2.43403	0.570542	-2.62786	1.03144	-2.24019	0.109642
12.14	-2.44208	0.535031	-2.62102	1.00191	-2.26313	0.0681484
12.16	-2.44658	0.51406	-2.60523	0.988221	-2.28792	0.0398987
12.18	-2.4479	0.507715	-2.58078	0.989735	-2.31502	0.0256961
12.2	-2.44617	0.516	-2.54777	1.00557	-2.34457	0.0264313
12.22	-2.44124	0.538837	-2.50613	1.03461	-2.37635	0.0430661
12.24	-2.43272	0.576069	-2.45572	1.07554	-2.40973	0.0765978
12.26	-2.41998	0.627441	-2.39632	1.12688	-2.44365	0.128002
12.28	-2.40215	0.692584	-2.32774	1.18702	-2.47656	0.198152
12.3	-2.37815	0.770984	-2.24985	1.25424	-2.50644	0.287724
12.32	-2.34671	0.86195	-2.16261	1.32682	-2.53081	0.397077
12.34	-2.30642	0.964581	-2.06607	1.40302	-2.54677	0.526138
12.36	-2.25577	1.07773	-1.96043	1.48118	-2.55112	0.674277
12.38	-2.1932	1.19995	-1.84595	1.5597	-2.54044	0.840206
12.4	-2.11716	1.32952	-1.72299	1.63715	-2.51133	1.0219
12.42	-2.02623	1.46437	-1.59197	1.71218	-2.4605	1.21656
12.44	-1.91918	1.6021	-1.45328	1.78359	-2.38508	1.42062
12.46	-1.79506	1.74004	-1.30736	1.85025	-2.28277	1.62983
12.48	-1.65332	1.87525	-1.1546	1.9111	-2.15203	1.83939
12.5	-1.49385	2.0046	-0.995418	1.96507	-1.99229	2.04412
12.52	-1.31714	2.12489	-0.830253	2.01111	-1.80402	2.23866
12.54	-1.12421	2.23297	-0.659638	2.04812	-1.58879	2.41782
12.56	-0.91674	2.32585	-0.484245	2.07496	-1.34924	2.57675
12.58	-0.696958	2.40089	-0.304937	2.09053	-1.08898	2.71124
12.6	-0.467627	2.45588	-0.122812	2.09379	-0.812442	2.81796
12.62	-0.231929	2.48922	0.0607886	2.08386	-0.524646	2.89458
12.64	0.00667469	2.49999	0.244294	2.06006	-0.230945	2.93992
12.66	0.244594	2.48801	0.42595	2.02206	0.0632382	2.95396
12.68	0.478283	2.45382	0.603895	1.96986	0.352671	2.93779
12.7	0.704403	2.39871	0.776257	1.9039	0.632548	2.89352
12.72	0.919968	2.32458	0.941258	1.82503	0.898679	2.82412
12.74	1.12247	2.23385	1.09731	1.73448	1.14762	2.73321
12.76	1.30993	2.12934	1.24312	1.63382	1.37674	2.62485
12.78	1.481	2.01411	1.37774	1.52489	1.58425	2.50333
12.8	1.63488	1.89134	1.50062	1.4097	1.76915	2.37297
12.82	1.77137	1.76416	1.6116	1.29037	1.93114	2.23794
12.84	1.89074	1.63557	1.71095	1.16902	2.07054	2.10213
12.86	1.99369	1.50838	1.79927	1.04773	2.18811	1.96903
12.88	2.08124	1.38508	1.87749	0.928478	2.28499	1.84168
12.9	2.15464	1.26788	1.94679	0.813131	2.3625	1.72263
12.92	2.21529	1.15865	2.00852	0.703411	2.42207	1.61389
12.94	2.26464	1.05896	2.06414	0.60092	2.46514	1.517
12.96	2.30412	0.970067	2.11515	0.507152	2.49309	1.43298
12.98	2.33508	0.892973	2.16298	0.423526	2.50718	1.36242
13	2.35875	0.828441	2.20894	0.351409	2.50855	1.30547
13.02	2.37618	0.777034	2.25418	0.292147	2.49818	1.26192
13.04	2.38823	0.739148	2.29953	0.247079	2.47694	1.23122
13.06	2.39556	0.715033	2.34552	0.217544	2.44561	1.21252
13.08	2.39859	0.704821	2.39226	0.204862	2.40492	1.20478
13.1	2.39749	0.708536	2.43942	0.210297	2.35557	1.20678
13.12	2.39223	0.726102	2.48618	0.235008	2.29828	1.2172
13.14	2.38253	0.757343	2.53123	0.279966	2.23383	1.23472
13.16	2.36788	0.801972	2.57273	0.345863	2.16303	1.25808
13.18	2.34758	0.859581	2.60842	0.433013	2.08673	1.28615
13.2	2.32073	0.929618	2.63565	0.541255	2.00582	1.31798
13.22	2.2863	1.01136	2.6515	0.669857	1.92109	1.35286
13.24	2.24308	1.10389	2.6529	0.817454	1.83326	1.39033
13.26	2.18984	1.20607	2.63682	0.982006	1.74285	1.43014
13.28	2.12527	1.31652	2.6004	1.16081	1.65013	1.47224
13.3	2.04812	1.4336	2.54117	1.35052	1.55507	1.51667
13.32	1.95725	1.55537	2.45718	1.54728	1.45731	1.56347
13.34	1.85167	1.67968	2.34715	1.74679	1.35619	1.61257
13.36	1.73068	1.80409	2.21055	1.94452	1.2508	1.66367
13.38	1.59389	1.92601	2.04772	2.13586	1.14006	1.71616
13.4	1.44134	2.04268	1.85982	2.31631	1.02285	1.76905
13.42	1.2735	2.15133	1.64882	2.48168	0.898174	1.82097
13.44	1.09135	2.24921	1.41745	2.62824	0.765257	1.87018
13.46	0.89639	2.33377	1.16906	2.75288	0.623716	1.91467
13.48	0.690573	2.40273	0.907512	2.85321	0.473633	1.95224
13.5	0.476296	2.45421	0.636978	2.92769	0.315614	1.98073
13.52	0.2563	2.48683	0.361812	2.97557	0.150788	1.99809
13.54	0.0335611	2.49977	0.086366	2.99698	-0.0192439	2.00257
13.56	-0.188836	2.49286	-0.185172	2.99284	-0.192501	1.99287
13.58	-0.407835	2.46651	-0.448913	2.96482	-0.366756	1.9682
13.6	-0.620536	2.42176	-0.701389	2.91518	-0.539682	1.92834
13.62	-0.82432	2.36019	-0.939634	2.84671	-0.709005	1.87367
13.64	-1.01694	2.28382	-1.16124	2.76254	-0.872644	1.80509
13.66	-1.19661	2.19502	-1.36439	2.66603	-1.02883	1.72401
13.68	-1.36201	2.09641	-1.54782	2.5606	-1.17621	1.63221
13.7	-1.51232	1.9907	-1.71079	2.44963	-1.31385	1.53178
13.72	-1.64718	1.88064	-1.85304	2.33629	-1.44131	1.42499
13.74	-1.76666	1.76887	-1.97472	2.22352	-1.55861	1.31421
13.76	-1.87121	1.65788	-2.07628	2.11389	-1.66614	1.20187
13.78	-1.96154	1.54996	-2.15841	2.00957	-1.76467	1.09034
13.8	-2.03859	1.44712	-2.22197	1.91228	-1.8552	0.981965
13.82	-2.10343	1.35114	-2.26796	1.82329	-1.9389	0.878982
13.84	-2.15721	1.2635	-2.29742	1.74344	-2.01701	0.783562
13.86	-2.20107	1.18545	-2.31144	1.67312	-2.0907	0.697786
13.88	-2.23609	1.11798	-2.31117	1.61231	-2.16101	0.623651
13.9	-2.26328	1.06187	-2.29779	1.56068	-2.22876	0.563064
13.92	-2.28348	1.0177	-2.27253	1.51758	-2.29443	0.517824
13.94	-2.29739	0.985894	-2.2367	1.4822	-2.35809	0.489591
13.96	-2.30553	0.966701	-2.19167	1.45356	-2.4194	0.479838
13.98	-2.30823	0.960253	-2.13893	1.43072	-2.47752	0.489786
14	-2.3056	0.966551	-2.08002	1.41277	-2.53118	0.52033
14.02	-2.29757	0.985474	-2.01649	1.39899	-2.57865	0.571961
14.04	-2.28389	1.01678	-1.94991	1.38888	-2.61787	0.644686
14.06	-2.2641	1.06011	-1.88171	1.38225	-2.6465	0.737969
14.08	-2.23761	1.11494	-1.81315	1.3792	-2.66207	0.850689
14.1	-2.20366	1.18063	-1.74519	1.38014	-2.66213	0.981124
14.12	-2.16139	1.25634	-1.67841	1.38571	-2.64436	1.12698
14.14	-2.10987	1.34106	-1.61297	1.39669	-2.60677	1.28544
14.16	-2.04813	1.43358	-1.54852	1.41389	-2.54774	1.45327
14.18	-1.97523	1.53247	-1.48423	1.43803	-2.46623	1.62691
14.2	-1.89029	1.6361	-1.41884	1.46955	-2.36174	1.80264
14.22	-1.79256	1.74262	-1.35074	1.50854	-2.23439	1.9767
14.24	-1.68151	1.85001	-1.2781	1.55461	-2.08491	2.14541
14.26	-1.55682	1.9561	-1.19902	1.60684	-1.91462	2.30535
14.28	-1.41852	2.05859	-1.11171	1.66379	-1.72533	2.45339
14.3	-1.26698	2.15517	-1.01466	1.72351	-1.5193	2.58684
14.32	-1.10293	2.24356	-0.906738	1.78366	-1.29912	2.70346
14.34	-0.927524	2.32157	-0.787366	1.84162	-1.06768	2.80153
14.36	-0.742283	2.38726	-0.656534	1.89467	-0.828033	2.87985
14.38	-0.549082	2.43896	-0.51484	1.94013	-0.583325	2.93778
14.4	-0.350088	2.47537	-0.363449	1.97554	-0.336727	2.97519
14.42	-0.147686	2.49563	-0.204014	1.99882	-0.0913585	2.99245
14.44	0.0556126	2.49938	-0.0385627	2.00833	0.149788	2.99043
14.46	0.257271	2.48673	0.13064	2.00303	0.383902	2.97043
14.48	0.454828	2.45828	0.301241	1.98245	0.608414	2.93411
14.5	0.645991	2.4151	0.470943	1.94674	0.821039	2.88345
14.52	0.828724	2.35865	0.637636	1.8966	1.01981	2.82069
14.54	1.0013	2.29072	0.799503	1.83325	1.20311	2.74818
14.56	1.16237	2.21334	0.955098	1.75833	1.36965	2.66836
14.58	1.31095	2.12871	1.10339	1.67383	1.51851	2.58359
14.6	1.44642	2.03908	1.24377	1.58199	1.64908	2.49617
14.62	1.56855	1.94671	1.37602	1.48526	1.76107	2.40815
14.64	1.67738	1.85375	1.50031	1.38615	1.85445	2.32135
14.66	1.77326	1.76226	1.61705	1.28728	1.92947	2.23723
14.68	1.85673	1.67409	1.72687	1.19125	1.98658	2.15693
14.7	1.92847	1.59092	1.83046	1.10061	2.02647	2.08122
14.72	1.98928	1.51419	1.92854	1.01789	2.05001	2.01049
14.74	2.03998	1.44516	2.02167	0.945495	2.05829	1.94482
14.76	2.08139	1.38485	2.1102	0.88568	2.05258	1.88402
14.78	2.11429	1.33409	2.19422	0.84052	2.03435	1.82766
14.8	2.13934	1.29353	2.27343	0.81184	2.00526	1.77521
14.82	2.15714	1.26363	2.34714	0.801141	1.96713	1.72612
14.84	2.1681	1.24472	2.41431	0.809538	1.9219	1.6799
14.86	2.17254	1.23696	2.47351	0.837683	1.87158	1.63623
14.88	2.17059	1.24037	2.52303	0.885704	1.81816	1.59504
14.9	2.16225	1.25486	2.56097	0.953167	1.76353	1.55656
14.92	2.14735	1.28019	2.58536	1.03905	1.70934	1.52133
14.94	2.1256	1.31599	2.59427	1.14178	1.65693	1.4902
14.96	2.09658	1.36174	2.58596	1.25922	1.60721	1.46426
14.98	2.05978	1.4168	2.55899	1.38884	1.56056	1.44476
15	2.01458	1.48035	2.51233	1.52775	1.51684	1.43296
15.02	1.96037	1.55144	2.4454	1.67285	1.47533	1.43002
15.04	1.89648	1.62891	2.35813	1.82096	1.43483	1.43687
15.06	1.82231	1.71149	2.25093	1.96895	1.39369	1.45402
15.08	1.73732	1.7977	2.12467	2.11386	1.34996	1.48154
15.1	1.64108	1.88596	1.98063	2.25299	1.30153	1.51894
15.12	1.53336	1.97454	1.82041	2.38394	1.24631	1.56515
15.14	1.41411	2.06162	1.64585	2.50468	1.18237	1.61857
15.16	1.28354	2.14535	1.459	2.61355	1.10808	1.67715
15.18	1.14212	2.22386	1.26198	2.70928	1.02227	1.73844
15.2	0.990631	2.29535	1.05701	2.79093	0.924248	1.79978
15.22	0.830118	2.35816	0.846329	2.85789	0.813906	1.85842
15.24	0.661916	2.41078	0.632161	2.9099	0.691671	1.91167
15.26	0.487607	2.45199	0.416726	2.94694	0.558487	1.95704
15.28	0.308971	2.48083	0.202207	2.9693	0.415735	1.99237
15.3	0.127937	2.49672	-0.00926268	2.97753	0.265137	2.01592
15.32	-0.0534895	2.49943	-0.215616	2.97241	0.108637	2.02644
15.34	-0.233296	2.48909	-0.414877	2.95495	-0.0517153	2.02323
15.36	-0.409534	2.46623	-0.605182	2.92636	-0.213886	2.0061
15.38	-0.580388	2.4317	-0.784812	2.888	-0.375964	1.9754
15.4	-0.744228	2.38666	-0.952211	2.84135	-0.536245	1.93197
15.42	-0.899661	2.33251	-1.10602	2.78794	-0.693301	1.87708
15.44	-1.04556	2.27086	-1.24509	2.72932	-0.846019	1.8124
15.46	-1.18106	2.20343	-1.36851	2.66696	-0.993605	1.7399
15.48	-1.3056	2.132	-1.47562	2.6022	-1.13558	1.66179
15.5	-1.41886	2.05836	-1.566	2.53622	-1.27171	1.5805
15.52	-1.52076	1.98426	-1.63953	2.46995	-1.402	1.49857
15.54	-1.61144	1.91135	-1.69634	2.40409	-1.52654	1.41861
15.56	-1.69119	1.84116	-1.73688	2.33907	-1.6455	1.34325
15.58	-1.76042	1.77509	-1.76189	2.27508	-1.75895	1.27509
15.6	-1.81962	1.71434	-1.7724	2.21211	-1.86684	1.21658
15.62	-1.86934	1.65999	-1.76975	2.14997	-1.96892	1.17001
15.64	-1.9101	1.61292	-1.75555	2.08844	-2.06465	1.1374
